Time,y2j507-FI-11005,y2j507-FI-11703,y2j507-FI-11704,y2j507-FI-11803,y2j507-FI-11804,y2j507-FI-13801A,y2j507-FI-13801B,y2j507-FIC-11001A,y2j507-FIC-11001AMV,y2j507-FIC-11001B,y2j507-FIC-11001BMV,y2j507-FIC-11001C,y2j507-FIC-11001CMV,y2j507-FIC-11002A,y2j507-FIC-11002AMV,y2j507-FIC-11002B,y2j507-FIC-11002BMV,y2j507-FIC-11002C,y2j507-FIC-11002CMV,y2j507-FIC-11003A,y2j507-FIC-11003AMV,y2j507-FIC-11003B,y2j507-FIC-11003BMV,y2j507-FIC-11003C,y2j507-FIC-11003CMV,y2j507-FIC-11004A,y2j507-FIC-11004AMV,y2j507-FIC-11004B,y2j507-FIC-11004BMV,y2j507-FIC-11004C,y2j507-FIC-11004CMV,y2j507-FIC-11101A,y2j507-FIC-11101AMV,y2j507-FIC-11101B,y2j507-FIC-11101BMV,y2j507-FIC-11101C,y2j507-FIC-11101CMV,y2j507-FIC-11102A,y2j507-FIC-11102AMV,y2j507-FIC-11102B,y2j507-FIC-11102BMV,y2j507-FIC-11102C,y2j507-FIC-11102CMV,y2j507-FIC-11103A,y2j507-FIC-11103AMV,y2j507-FIC-11103B,y2j507-FIC-11103BMV,y2j507-FIC-11103C,y2j507-FIC-11103CMV,y2j507-FIC-11104A,y2j507-FIC-11104AMV,y2j507-FIC-11104B,y2j507-FIC-11104BMV,y2j507-FIC-11104C,y2j507-FIC-11104CMV,y2j507-FIC-12804,y2j507-FICA-11001,y2j507-FICA-11001MV,y2j507-FICA-11002,y2j507-FICA-11002MV,y2j507-FICA-11003,y2j507-FICA-11003MV,y2j507-FICA-11004,y2j507-FICA-11004MV,y2j507-FICA-11101,y2j507-FICA-11101MV,y2j507-FICA-11102,y2j507-FICA-11102MV,y2j507-FICA-11103,y2j507-FICA-11103MV,y2j507-FICA-11104,y2j507-FICA-11104MV,y2j507-FIQ-11401,y2j507-FIQ-11402,y2j507-FIQ-11402A,y2j507-FIQ-11402B,y2j507-FIQ-11402SUM,y2j507-FIQ-11501,y2j507-FIQ-11502,y2j507-FIQ-11601,y2j507-FIQ-11602,y2j507-FIQ-13803APV,y2j507-FIQ-13803ASUM,y2j507-FIQ-13803BPV,y2j507-FIQ-13803BSUM
2018-02-10 14:00:00,310.193,0.002,-0.001,-0.148,0.003,4.595,5.272,55.088,20.593,219.79,47.242,55,45.336,54.889,33.523,220.27,58.054,54.877,23.998,54.884,8.393,219.554,42.039,55.156,43.826,54.936,43.956,220.156,48.853,55.036,40.474,55.071,63.97,220.019,52.823,55.033,29.942,55.031,22.912,220.118,26.098,55.003,37.308,90.503,0,219.934,55.996,55.024,49.09,55.045,42.218,223.387,51.775,55.098,75.33,10.032,34.676,25.412,39.744,38.3,38.468,25.359,41.1,42.009,41.09,32.537,40.179,19.694,36.673,32.097,38.01,26.302,1.025,4.249,2.053,2.196,1069.673,1397.175,1472.354,1353.683,1447.726,2.639,2423.658,2.666,2930.64
2018-02-10 15:00:00,309.419,0.002,-0.002,-0.148,0.003,4.615,5.101,54.746,18.914,220.08,46.431,54.965,45.172,55.41,34.757,220.45,57.7,55.016,23.794,55.055,7.449,219.994,41.647,55.03,43.261,54.685,42.144,220.213,48.44,54.874,39.968,54.917,63.957,220.03,52.518,54.883,29.417,54.761,22.641,219.841,25.867,54.771,36.689,91.78,0,219.622,55.959,54.844,48.382,54.879,41.931,219.205,51.404,54.709,75.012,9.991,34.894,25.412,39.145,38.3,38.513,25.437,41.594,40.99,40.988,32.537,40.163,20.428,36.435,31.956,37.629,25.387,1.022,4.287,2.073,2.214,1073.869,1420.773,1474.151,1342.488,1455.515,2.545,2426.429,2.403,2933.39
2018-02-10 16:00:00,312.74,0.002,-0.001,-0.149,0.003,4.427,4.928,54.794,19.726,220.766,47.131,54.731,45.291,55.05,33.49,220.123,58.137,55.092,24.056,54.981,7.922,219.765,42.021,54.753,43.878,55.503,42.006,219.457,48.597,54.943,40.511,55.191,63.643,220.084,52.776,55.17,29.627,55.334,22.866,220.315,26.018,55.082,37.221,90.53,0,219.435,55.971,54.781,49.31,55.153,42.161,220.545,52.221,54.254,75.294,9.952,35.609,25.412,39.282,38.3,38.563,25.433,40.969,41.672,43.545,34.537,40.083,21.749,36.527,32.966,38.022,25.946,1.078,4.271,2.04,2.231,1078.089,1391.342,1468.699,1422.51,1451.117,3.008,2429.242,2.443,2935.957
2018-02-10 17:00:00,312.536,0.002,-0.001,-0.148,0.003,4.639,5.037,54.987,21.885,219.32,47.777,55.011,45.86,55.006,33.504,220.67,58.393,54.912,24.838,54.977,8.764,219.61,42.332,55.119,44.524,55.092,42.886,219.879,49.133,55.073,41.295,54.949,64.267,220.028,53.123,54.955,30.253,55.007,22.864,220.608,26.289,55.104,37.836,89.513,0,219.905,56.363,55.115,49.417,55.088,42.728,219.231,52.792,54.248,76.083,9.956,35.553,25.412,39.209,38.3,38.812,25.532,40.731,40.337,43.909,34.537,40.061,20.698,36.447,33.163,37.797,25.529,1.092,4.464,2.097,2.367,1082.397,1424.395,1476.748,1437.796,1476.786,3.101,2432.231,2.557,2938.754
2018-02-10 18:00:00,312.957,0.002,-0.002,-0.149,0.003,4.7,5.15,55.07,16.896,220.76,46.192,54.895,44.109,54.848,35.082,220.415,57.064,54.687,23.506,55.161,13.483,219.694,41.43,55.201,43.853,54.431,49.303,225.778,48.079,55.013,38.485,54.971,63.47,219.902,52.19,55.491,29.14,55.091,22.101,220.134,25.553,54.955,35.421,93.516,0,220.079,55.423,54.902,48.66,54.803,41.397,220.178,52.013,55.479,74.202,10.032,35.398,25.412,38.905,38.3,39.143,25.717,41.053,41.938,44.095,34.537,40.153,20.164,36.842,34.952,38.026,26.144,1.156,4.247,2.027,2.22,1086.688,1403.918,1457.476,1418.161,1453.52,3.043,2435.137,2.522,2941.268
2018-02-10 19:00:00,311.615,0.002,-0.001,-0.13,0.003,4.598,5.054,54.962,16.765,222.816,46.33,54.868,44.383,55.206,37.055,219.964,57.086,54.95,23.23,55.087,6.898,220.539,41.51,54.95,43.44,54.942,50.948,220.384,48.004,55.142,38.867,54.331,63.846,220.345,52.291,55.174,29.23,55.279,22.025,220.402,25.615,54.915,35.915,92.874,0,219.845,55.803,54.91,48.728,55.172,41.381,220.715,52.401,55.722,74.34,9.988,35.876,25.412,38.277,38.3,38.448,26.101,40.805,41.069,43.838,34.537,40.054,19.428,36.584,33.373,37.937,25.381,1.194,4.231,2.019,2.212,1090.968,1427.179,1483.423,1441.7,1489.126,2.884,2438.023,2.542,2943.909
2018-02-10 20:00:00,312.019,0.002,-0.001,-0.095,0.003,4.655,5.584,54.971,16.226,220.256,46.373,55.078,44.318,55.312,36.087,219.361,57.392,54.984,23.245,54.918,6.646,220.285,41.423,55.261,42.907,54.816,47.945,218.391,47.599,54.886,38.784,55.424,63.426,219.946,52.194,55.023,29.212,55.065,21.69,219.445,25.697,54.825,35.923,92.94,0,220.96,55.638,54.838,48.4,54.962,41.761,219.615,52.689,54.821,74.551,9.982,35.561,25.412,38.181,38.3,38.62,25.989,40.946,40.354,44.186,34.537,40.089,20.649,36.452,32.535,37.993,25.053,1.267,4.209,2.028,2.18,1095.208,1404.622,1443.97,1397.622,1451.8,2.776,2440.872,2.812,2946.691
2018-02-10 21:00:00,311.794,0.002,-0.001,-0.109,0.003,4.658,5.598,54.925,17.413,220.097,46.474,54.966,44.085,55.048,33.518,220.042,57.229,54.978,23.464,54.994,7.341,220.161,41.616,54.961,43.919,55.128,43.405,219.078,48.44,54.929,39.123,55.127,63.486,219.699,52.387,54.989,28.963,55.042,22.289,220.169,25.551,54.959,36.164,92.648,0,219.674,55.721,54.982,48.456,54.923,41.46,219.116,53.011,54.935,74.32,9.966,35.425,25.412,38,38.3,38.555,26.227,40.815,40.667,44.375,34.537,40.078,20.512,36.545,32.464,37.955,25.767,1.263,4.137,2.002,2.135,1099.398,1388.007,1448.819,1411.242,1448.883,2.757,2443.648,2.775,2949.468
2018-02-10 22:00:00,312.204,0.002,-0.001,-0.143,0.003,4.534,5.798,54.931,17.895,218.992,46.945,55.13,44.615,54.995,33.545,220.428,57.406,54.974,23.549,54.906,7.402,220.003,41.676,54.986,43.037,55.127,45.148,219.909,48.258,55.027,39.544,54.59,63.295,219.888,52.567,55.04,29.152,55.118,22.237,220.142,25.963,54.871,36.192,92.183,0,220.106,56.074,54.918,48.862,55.139,42.008,219.918,53.064,55.176,74.296,10.134,35.388,25.412,38.405,38.3,38.517,26.102,40.994,41.146,44.412,34.537,40.035,19.37,36.531,32.582,37.998,25.607,1.27,4.22,2.06,2.16,1103.594,1382.307,1453.482,1386.098,1444.671,2.759,2446.434,2.853,2952.313
2018-02-10 23:00:00,312.494,0.002,-0.001,-0.124,0.003,4.536,5.687,55.057,17.104,220.71,46.257,55.148,43.928,54.803,32.542,219.943,57.078,55.111,23.021,55.136,7.01,219.741,41.686,55.013,42.751,55.598,49.012,220.102,48.087,54.955,38.788,54.992,63.704,219.884,52.433,54.905,29.086,55.034,22.041,220.014,25.608,55.082,35.455,92.959,0,219.732,55.911,55.787,49.046,54.978,41.408,219.648,52.558,54.787,74.432,9.767,36.156,25.412,38.141,38.3,38.507,26.224,41.058,41.761,44.069,34.537,40.126,20.434,36.485,33.924,37.95,25.632,1.245,4.207,2.04,2.167,1107.849,1374.836,1451.741,1399.633,1443.953,2.684,2449.128,2.879,2955.177
2018-02-11 00:00:00,314.401,0.002,-0.001,-0.126,0.003,4.588,5.952,54.778,14.969,219.437,46.665,54.927,44.743,54.938,33.557,220.305,57.209,55.027,23.222,54.786,7.703,220.249,41.634,54.85,43.837,55.317,42.14,219.735,48.148,55.115,39.243,55.346,63.43,220.231,52.453,54.884,29.665,54.948,22.513,219.908,25.747,54.712,36.036,92.885,0,219.502,55.772,54.945,48.602,54.943,41.901,220.011,52.908,54.446,74.375,10.042,38.621,25.412,38.267,38.3,38.27,26.005,40.716,41.482,43.682,34.537,40.079,18.854,36.548,33.942,37.962,24.869,1.269,4.308,2.13,2.178,1112.052,1386.234,1461.087,1402.419,1458.95,2.751,2451.755,2.94,2958.102
2018-02-11 01:00:00,315.839,0.002,-0.001,-0.148,0.003,4.66,5.724,54.937,19.171,219.67,47.493,54.945,45.358,54.96,33.698,220.002,57.982,55.169,24.277,54.603,8.71,219.915,42.163,54.97,44.465,54.721,41.562,220.459,48.58,55.058,40.613,55.107,64.004,219.725,52.872,55.175,30.371,55.135,22.711,219.996,26.044,54.975,37.281,91.007,0,219.838,55.82,55.027,49.545,54.94,42.456,222.159,53.631,54.941,75.716,9.899,38.763,25.412,37.876,38.3,38.424,26.185,41.039,39.738,45.193,34.537,40.141,20.095,36.466,33.036,37.917,25.98,1.351,4.172,2.058,2.114,1116.231,1391.277,1470.305,1446.79,1455.656,2.597,2454.422,3.048,2961.213
2018-02-11 02:00:00,312.635,0.002,-0.001,-0.137,0.002,4.62,6.177,54.947,16.929,219.768,46.687,54.988,44.963,55.008,33.515,220.001,57.769,54.843,23.978,55.019,8.233,219.774,41.648,55.121,44.09,55.064,41.143,219.838,48.543,55.021,40.088,55.082,63.667,220.008,52.471,55.15,29.44,54.937,22.47,219.94,26.123,55.507,36.718,92.196,0,220.321,56.093,55.069,49.054,54.988,41.95,220.25,53.018,55.398,75.308,10.06,36.262,25.412,38.176,38.3,38.514,26.074,40.68,41.254,44.72,34.537,40.056,22.434,36.533,34.266,37.969,24.319,1.294,4.118,2.01,2.108,1120.398,1389.93,1464.188,1447.565,1450.788,2.655,2457.032,3.28,2964.391
2018-02-11 03:00:00,312.963,0.002,-0.001,-0.086,0.002,4.594,6.131,55.203,17.018,220.303,46.48,55.065,44.119,55.029,32.71,220.002,57.468,55.195,23.152,55.118,7.172,219.749,41.675,55.073,43.18,54.947,40.988,220.257,47.743,54.916,39.168,55.471,63.733,220.042,52.361,54.964,29.179,55.103,22.001,219.982,25.713,54.978,35.92,92.943,0,220.211,55.457,54.828,48.941,55.005,41.826,220.821,52.883,54.45,74.704,10.006,35.272,25.412,38.085,38.3,38.442,25.885,40.989,40.746,45.864,34.537,39.999,22.924,36.337,33.026,38.15,25.571,1.279,4.108,2.031,2.077,1124.547,1390.071,1443.402,1429.775,1436.954,2.719,2459.717,3.532,2967.535
2018-02-11 04:00:00,313.556,0.002,-0.001,-0.09,0.003,4.72,6.049,54.894,21.117,221.016,47.444,55.08,45.447,55.032,33.972,219.335,58.16,54.814,24.188,54.893,8.711,219.738,42.096,55.081,44.176,55.46,41.915,219.954,48.663,54.972,40.707,54.985,63.731,220.004,52.956,54.976,29.72,54.86,22.249,220.176,26.104,54.954,37.348,90.432,0,219.189,55.778,54.975,49.43,54.933,42.381,219.712,53.608,55.335,74.92,9.986,35.237,25.412,38.571,38.8,38.065,26.056,40.564,41.671,46.502,34.537,40.4,19.098,36.516,32.485,37.955,26.336,1.271,4.207,2.052,2.155,1128.768,1424.161,1468.098,1453.648,1463.582,2.747,2462.424,3.056,2970.748
2018-02-11 05:00:00,312.199,0.002,-0.001,-0.137,0.003,4.54,6.048,55.112,17.011,220.833,46.301,55.085,44.118,55.108,32.636,220.3,57.338,55.119,23.057,55.008,7.547,220.041,41.525,55.134,42.812,54.872,44.386,220.569,47.76,55.035,38.897,54.743,63.642,219.328,52.313,55.027,29.125,54.906,21.946,219.827,25.868,55.04,35.577,93.403,0,220.212,55.555,55.622,48.47,54.972,41.601,220.495,52.886,55.047,74.683,9.979,34.384,25.412,38.62,38.8,38.085,25.803,40.9,41.12,46.135,34.537,39.98,24.103,36.391,32.25,37.838,25.202,1.316,4.177,2.043,2.134,1132.938,1390.897,1430.437,1393.977,1435.379,2.633,2465.156,2.976,2973.849
2018-02-11 06:00:00,312.827,0.002,-0.001,-0.148,0.003,4.631,5.989,55.198,18.281,219.779,47.077,55.077,44.704,54.772,33.512,219.935,57.508,54.849,23.464,54.993,7.486,220.01,41.748,54.966,43.206,54.862,44.347,220.313,48.396,54.977,39.511,54.695,63.287,219.373,52.637,55.049,29.256,55.072,22.147,219.987,25.879,54.893,36.355,92.296,0,219.453,56.023,55.193,48.499,54.948,42.039,220.864,52.932,55.368,74.733,9.963,35.028,25.412,38.419,38.8,38.268,26.463,41.07,41.086,45.708,34.537,39.911,21.829,36.373,34.915,38.116,24.408,1.299,4.143,2.009,2.135,1137.044,1373.412,1430.273,1369.584,1426.693,2.885,2467.93,3.017,2976.914
2018-02-11 07:00:00,312.108,0.002,-0.001,-0.129,0.003,4.66,6.166,54.831,17.636,220.586,46.59,54.855,44.687,55.119,32.832,219.736,57.329,54.937,23.663,54.854,7.344,219.842,41.804,54.886,43.334,55.059,43.989,219.233,48.336,55,39.642,54.474,63.663,219.647,52.52,55.024,28.978,55.05,22.143,219.914,25.834,54.825,36.227,92.427,0,220.369,55.946,54.838,48.529,55.06,41.867,220.146,52.539,54.327,74.461,10.054,34.039,25.412,38.094,38.8,38.181,25.402,40.902,40.97,46.089,32.037,40.247,22.775,36.579,34.232,37.807,26.567,1.291,4.05,1.95,2.1,1141.113,1368.159,1407.687,1378.58,1419.297,2.669,2470.783,2.833,2979.967
2018-02-11 08:00:00,312.702,0.002,-0.001,-0.107,0.003,4.604,5.968,54.904,18.47,219.32,46.736,55.024,44.651,55.134,33.656,219.861,57.328,55.006,23.409,54.856,7.342,219.758,41.584,54.941,43.766,54.84,42.17,222.048,48.405,54.95,39.742,54.735,63.799,219.902,52.571,54.575,29.328,54.847,22.219,219.771,25.866,54.873,36.221,92.312,0,220.074,55.871,54.851,48.918,54.905,41.969,218.944,52.698,55.054,75.148,10.005,33.742,25.412,40.511,39.2,37.921,25.848,41.022,41.771,45.062,31.537,39.716,25.432,36.507,33.632,37.954,26.015,1.25,4.125,2,2.125,1145.205,1414.309,1429.593,1338.453,1422.654,2.791,2473.588,3.105,2983.045
2018-02-11 09:00:00,310.512,0.002,-0.001,-0.129,0.003,4.535,5.797,55.01,19.501,220.332,47.338,55.175,45.196,54.934,33.333,219.376,57.802,54.966,24.177,55.039,8.97,219.485,42.013,54.952,44.313,55.553,42.367,220.188,48.684,55.051,40.522,54.58,63.739,220.65,52.847,53.84,29.807,54.895,22.916,220.082,25.928,55.143,37.277,90.839,0,220.131,55.861,55.073,49.226,55.042,42.465,220.015,52.977,53.971,75.74,10.086,34.375,25.412,40.807,39.2,37.852,25.795,40.103,40.412,45.274,31.537,39.173,21.036,34.814,33.084,38.253,26.828,1.287,4.196,2.046,2.15,1149.368,1420.873,1416.402,1324.363,1452.4,2.889,2476.486,2.731,2986.059
2018-02-11 10:00:00,311.918,0.002,-0.001,-0.149,0.003,4.648,5.454,55.024,17.511,221.376,46.414,55.03,43.967,54.949,35.298,219.286,57.123,54.819,22.639,55.215,6.681,219.843,41.455,54.886,42.804,54.595,45.264,219.834,48.029,54.984,38.554,54.732,63.574,220.102,52.036,54.999,29.013,55.038,21.772,219.57,25.786,54.976,35.476,93.628,0,219.526,55.53,54.933,48.264,55.094,41.219,218.597,51.681,54.726,74.853,10.02,35.435,26.012,41.68,39.6,38.246,25.908,39.982,40.65,44.162,31.537,40.026,21.843,36.118,33.869,36.286,24.493,1.133,4.204,2.057,2.147,1153.472,1486.215,1450.284,1358.596,1405.756,2.625,2479.071,2.577,2988.645
2018-02-11 11:00:00,308.494,0.002,-0.001,-0.149,0.003,4.815,5.522,54.957,20.292,217.695,46.218,55.22,44.786,55.008,42.226,221.1,57.206,55.533,23.492,54.985,7.102,219.964,41.726,55.031,43.214,54.869,46.753,219.632,48.215,55.038,39.632,55.098,63.715,221.098,52.54,55.038,29.124,55.102,22.659,220.284,25.656,54.992,36.115,92.263,0,219.776,56.036,54.933,48.919,55.029,41.833,218.825,51.625,54.548,74.655,9.926,33.174,26.012,41.806,39.6,38.488,25.939,39.944,41.01,42.829,31.837,40.153,19.365,36.125,32.227,35.985,24.706,1.09,4.18,2.035,2.144,1157.631,1490.129,1472.335,1344.516,1424.821,2.904,2481.629,2.736,2991.22
2018-02-11 12:00:00,308.492,0.002,-0.001,-0.149,0.003,4.609,5.212,55.078,22.388,220.421,46.948,55.048,45.132,54.606,45.463,220.315,57.484,54.594,24.047,54.615,8.341,220.344,42.333,54.595,45.578,54.697,54.281,220.002,48.366,54.946,40.299,54.915,63.555,220.565,52.562,55.406,29.8,54.918,22.736,220.309,26.091,55.076,36.909,91.158,0,219.861,55.984,54.916,48.787,55.03,42.093,219.763,51.889,54.715,74.953,10.042,33.381,26.012,41.981,39.6,38.429,25.872,39.953,40.617,42.141,31.837,40.154,20.819,36.193,33.658,36.017,24.347,1.053,4.181,2.036,2.144,1161.763,1479.629,1469.97,1348.22,1399.847,2.593,2484.195,2.566,2993.843
2018-02-11 13:00:00,311.157,0.002,-0.001,-0.148,0.003,4.75,5.395,54.668,21.434,218.832,46.883,54.968,45.287,54.957,45.092,219.457,57.427,54.866,23.626,55.742,10.009,220.051,41.948,55.447,45.879,55.179,54.389,220.828,48.435,55.058,40.112,54.816,63.778,219.769,52.739,55.095,29.382,55.067,22.803,219.561,26.003,55.161,36.636,90.848,0,219.26,56.134,54.459,48.85,54.901,42.108,218.647,51.658,55.377,74.878,9.998,33.805,26.012,41.905,39.6,38.332,26.26,39.933,40.378,44.798,33.037,39.957,19.964,36.104,33.402,36.423,25.633,1.05,4.082,1.931,2.151,1165.941,1463.777,1453.698,1389.085,1410.382,2.69,2486.858,2.687,2996.458
2018-02-11 14:00:00,311.999,0.002,-0.001,-0.148,0.003,4.625,5.362,54.749,21.154,219.497,46.621,54.868,45.131,54.566,45.195,220.391,57.399,54.798,23.39,55.389,9.636,219.804,41.866,55.548,44.877,55.098,53.993,221.968,48.559,54.976,39.926,54.61,63.899,219.979,52.633,54.888,29.516,54.926,22.721,219.821,26.003,54.738,36.657,91.218,0,220.59,55.547,56.26,48.672,54.979,42.037,220.057,51.546,55.213,75.164,9.997,34.684,26.012,41.307,39.6,38.559,26.088,39.977,41.117,44.822,33.037,39.991,20.636,36.028,31.956,36.509,26.142,1.041,4.333,2.111,2.222,1170.141,1498.901,1484.516,1433.342,1439.802,2.319,2489.466,2.716,2999.053
2018-02-11 15:00:00,309.705,0.002,-0.001,-0.148,0.003,4.813,5.25,54.765,22.449,219.285,46.5,55.068,45.26,54.502,42.045,219.908,57.457,55.141,23.603,54.938,7.752,221.199,42.079,55.105,43.585,54.904,54.496,220.055,48.337,55.129,40.134,55.616,63.995,220.032,52.512,55.16,29.373,55.035,22.647,219.812,25.95,55.096,36.582,91.219,0,220.193,55.932,55.158,48.94,55.036,41.895,220.203,51.702,55.186,75.025,10.005,33.429,26.012,41.424,39.6,38.535,26.093,39.973,41.641,43.842,33.037,39.962,20.757,36.242,33.174,36.504,25.558,1.115,4.316,2.123,2.193,1174.415,1535.508,1525.955,1420.681,1473.04,2.872,2492.094,2.481,3001.729
2018-02-11 16:00:00,310.485,0.002,-0.001,-0.148,0.003,4.737,5.309,55.082,20.618,219.72,46.57,54.719,44.713,54.38,44.157,221.114,57.229,54.998,23.949,55.12,8.938,220.305,41.654,55.342,46.649,55.291,54.072,219.734,48.28,54.935,39.627,54.911,63.902,220.09,52.477,54.906,29.227,55.06,22.481,219.972,25.784,55.394,36.319,92.06,0,219.914,55.91,55.134,48.921,54.969,41.973,219.691,51.694,55.42,74.983,9.966,34.057,26.012,41.346,39.6,38.303,25.805,40.452,40.913,43.292,33.037,40.128,18.363,36.223,33.307,36.38,24.127,1.071,4.309,2.083,2.225,1178.694,1541.229,1530.794,1435.62,1485.522,2.599,2494.782,2.494,3004.242
2018-02-11 17:00:00,310.168,0.002,-0.001,-0.148,0.003,4.689,5.106,54.975,22.627,219.59,46.682,54.895,44.826,55.508,45.256,220.078,57.655,54.988,26.451,55.322,13.379,220.237,43.965,55.078,58.367,54.834,54.036,219.818,48.429,54.938,40.091,54.816,63.844,219.703,52.704,54.966,29.624,54.949,22.466,221.802,25.995,55.118,36.421,91.47,0,219.823,55.61,55.03,49.259,54.967,42.201,218.102,51.825,55.611,75.012,9.998,35.529,26.012,41.077,39.6,38.639,26.304,40.027,40.844,42.48,33.037,40.171,18.445,36.098,32.532,36.48,24.914,1.05,4.403,2.155,2.248,1183.014,1548.908,1545.561,1445.012,1490.519,2.815,2497.554,2.721,3006.879
2018-02-11 18:00:00,310.654,0.002,-0.001,-0.149,0.003,4.702,5.526,54.904,21.162,220.18,47.241,55.169,45.46,54.872,42.209,219.482,57.865,54.949,23.932,54.953,8.635,220.095,43.769,55.068,52.512,54.958,54.303,219.932,48.764,54.96,40.57,55.291,63.944,220.365,52.946,54.689,29.817,55.068,22.922,219.975,26.143,55.142,37.027,90.448,0,220.322,56.149,54.862,49.682,54.967,42.605,221.406,52.28,55.529,75.17,10.005,36.357,26.012,40.735,39.6,38.653,26.041,40.188,40.814,42.07,33.537,40.124,20.211,36.017,31.974,36.52,24.992,0.979,4.327,2.116,2.211,1187.303,1526.004,1513.766,1414.668,1456.238,3.005,2500.366,3.183,3009.699
2018-02-11 19:00:00,310.339,0.002,-0.001,-0.149,0.003,4.722,5.798,55.087,17.294,220.627,46.523,55.092,44.034,54.522,42.094,219.549,57.146,54.894,23.299,55.101,7.53,219.832,41.599,54.895,44.696,54.812,53.832,220.532,48.008,54.967,38.948,55.039,63.56,220.263,52.235,55.208,29.02,55.013,22.386,219.593,25.795,55.132,35.677,93.163,0,220.471,55.455,55.203,48.268,54.966,41.613,219.404,51.779,55.236,74.702,9.999,36.058,26.012,40.275,39.6,38.536,26.288,40.122,40.125,42.761,33.537,40.031,19.271,36.002,33.539,36.434,26.155,1.09,4.308,2.079,2.229,1191.623,1539.003,1520.497,1452.303,1488.959,2.807,2503.183,3.08,3012.758
2018-02-11 20:00:00,310.14,0.002,-0.001,-0.149,0.003,4.66,5.722,55.083,17.419,220.239,46.442,55.15,44.107,54.764,41.356,219.744,57.232,54.953,22.581,55.161,6.97,220.375,41.518,55.067,42.722,55.031,53.773,219.847,48.166,55.139,38.923,54.801,63.56,220.101,52.348,54.923,28.907,54.973,21.932,220.317,25.699,55.11,35.531,93.299,0,220.03,55.708,54.971,48.242,55.115,41.468,220.109,51.864,55.706,74.445,9.893,36.113,26.012,40.085,39.6,38.277,26.122,39.965,40.682,43.032,33.537,39.965,20.237,35.923,33.345,36.843,24.687,1.071,4.212,2.044,2.168,1195.913,1465.895,1464.373,1400.27,1442.271,2.843,2505.956,2.981,3015.67
2018-02-11 21:00:00,309.756,0.002,-0.001,-0.12,0.003,4.567,5.697,54.875,19.171,219.92,46.103,54.96,44.181,54.906,41.522,221.89,56.917,55.16,22.542,54.733,6.384,219.981,41.658,55.164,42.001,54.881,53.499,219.854,47.697,54.999,38.896,54.917,63.282,219.821,52.259,54.972,29.231,54.896,21.95,219.854,25.677,54.831,35.628,93.428,0,219.914,55.375,54.991,48.086,54.898,41.091,219.369,51.563,54.342,74.578,10.036,35.035,26.012,40.129,39.6,38.702,25.599,39.975,41.867,43.333,33.537,40.239,20.321,36.022,32.573,36.431,25.11,1.136,4.311,2.181,2.13,1200.069,1486.827,1467.258,1401.21,1427.865,2.739,2508.666,2.987,3018.645
2018-02-11 22:00:00,311.287,0.002,-0.001,-0.112,0.003,4.695,5.813,54.982,18.079,220.4,46.031,55.054,43.915,55.029,41.284,220.607,57.139,54.062,22.558,55.155,6.407,220.212,41.381,55.087,42.785,55.045,53.321,220.207,47.953,54.923,38.689,55.112,63.363,219.804,52.261,55.028,28.996,54.967,21.96,220.308,25.725,54.948,35.686,93.515,0,220.217,55.414,55.053,48.218,55.086,41.141,218.124,51.96,54.452,74.262,10.063,35.653,26.012,40.058,39.6,38.657,25.999,39.869,40.622,44.19,34.037,40.017,19.753,36.076,32.065,36.546,25.773,1.05,4.205,2.039,2.166,1204.233,1441.052,1466.516,1419.533,1431.719,2.671,2511.348,2.899,3021.443
2018-02-11 23:00:00,310.888,0.002,-0.001,-0.096,0.003,4.722,5.89,54.899,19.263,220.953,46.189,54.788,44.571,55.234,41.494,219.953,57.437,55.038,22.538,55.007,6.953,220.007,41.501,55.189,42.736,54.669,53.664,218.837,48.17,54.979,39.238,55.982,63.533,219.116,52.385,54.862,29.179,54.968,22.035,219.78,25.807,55.036,35.686,92.82,0,219.363,55.8,54.447,48.691,55.041,41.411,219.624,51.713,55.152,74.537,9.965,35.004,26.012,40.1,39.6,38.399,25.932,39.67,41.525,44.867,34.037,40.063,20.28,36.026,31.994,36.42,25.246,1.126,4.278,2.098,2.18,1208.472,1484.49,1518.515,1454.822,1449.923,2.853,2514.055,3.272,3024.348
2018-02-12 00:00:00,308.063,0.002,-0.001,-0.059,0.003,4.637,5.779,54.538,18.653,217.648,47.134,54.754,45.3,55.143,42.176,220.063,57.465,54.971,23.702,54.732,7.772,220.014,41.882,54.947,43.764,55.216,54.263,219.978,48.391,54.851,40.064,54.726,63.751,220.343,52.764,54.905,29.629,55.094,22.486,220.748,25.943,54.926,36.84,90.996,0,219.097,55.879,54.792,48.964,55.226,42.039,221.962,52.47,54.698,74.523,10.022,33.001,26.012,39.74,39.6,38.356,25.895,40.235,40.398,43.98,34.037,39.936,20.244,36.105,32.726,36.513,24.713,1.116,4.212,2.051,2.161,1212.738,1491.921,1497.919,1431.997,1451.313,2.771,2516.809,2.829,3027.209
